% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.729228885e+007 +4.729207897e+007 +4.729207897e+007 -4.1852e+000 -4.5546e+000 +3.3905e+000 +2.6169e+000 +1.6557e+000 +4.7280e+000 -1.4243e+000 -2.0044e+000 +2.6656e+000 +1.2725e-001 -1.9058e-001 -3.2517e+000 -3.4209e+000 +3.0386e+000 -4.3193e+000 -3.7638e+000 +3.8159e+000 -2.8227e+000 -3.0225e+000 -4.1625e+000
2 0 +2.222734665e+007 +2.222713677e+007 +2.222713677e+007 +3.1880e+000 +3.4576e+000 -1.0618e+000 +8.3390e-001 -2.6488e+000 +1.8323e+000 +3.4301e+000 +3.2664e+000 +2.9891e+000 -3.3718e+000 -3.8911e+000 -4.5395e+000 -4.3873e+000 +6.3121e-001 +4.2844e+000 -2.3266e+000 -2.1894e+000 -1.5382e+000 +9.5715e-001 -1.3717e+000
4 0 +1.741364722e+007 +1.741343734e+007 +1.741343734e+007 +2.1457e+000 +2.4962e+000 -3.5097e+000 -4.1750e+000 +1.5678e+000 -1.2582e+000 +4.0286e+000 +4.1898e+000 +3.4049e+000 -5.4950e-001 -1.2028e+000 +1.5228e+000 -3.2917e+000 -1.9965e+000 +1.3508e+000 +3.7327e+000 +1.1452e+000 -3.7150e-001 +1.3860e+000 +3.4877e+000
5 0 +1.495705208e+007 +1.495684220e+007 +1.495684220e+007 -1.3596e+000 -1.6138e+000 +4.9002e+000 -4.3085e+000 +2.4816e+000 -5.6715e-001 -4.9617e+000 +4.4183e-002 +1.6060e+000 +4.0987e+000 +2.4177e+000 -3.4533e+000 +3.3387e+000 -7.5271e-001 +3.5616e+000 -3.8360e+000 +2.4931e-002 -1.1747e+000 -3.2365e+000 +4.9027e+000
9 0 +8.367799154e+006 +8.367589274e+006 +8.367589274e+006 +2.3154e+000 +1.7648e+000 -2.1854e+000 -1.8764e+000 +2.6800e+000 -4.6258e+000 -2.6043e+000 +3.2905e+000 +3.6010e+000 -1.7847e+000 +2.8377e+000 +1.0458e+000 -3.0934e+000 +1.4067e+000 +4.4292e+000 +4.6230e+000 -1.7806e+000 +2.0307e+000 -4.7467e+000 +2.3940e+000
24 0 +5.365649506e+006 +5.365439626e+006 +5.365439626e+006 +1.4743e+000 +2.5437e+000 -8.5673e-001 -7.4706e-001 +3.8810e+000 -2.3939e+000 -4.5237e+000 -4.3657e+000 +2.0503e+000 -1.9988e+000 +2.0470e+000 +3.3382e+000 -2.6170e+000 -3.3644e+000 +3.9589e+000 -3.8978e+000 -4.9506e+000 +3.5558e-002 -4.0102e+000 +1.3235e+000
42 0 +1.951968765e+006 +1.951758885e+006 +1.951758885e+006 +5.0000e+000 +5.0000e+000 +5.0000e+000 -5.0000e+000 -1.1482e-001 +5.0000e+000 -5.0000e+000 -5.0000e+000 +5.0000e+000 -3.3713e+000 -4.3118e+000 -5.0000e+000 +5.0000e+000 +5.0000e+000 -1.2373e+000 -2.8853e+000 -5.0000e+000 +4.3490e+000 -3.0844e+000 +1.6605e+000
43 0 +1.253653869e+006 +1.253443989e+006 +1.253443989e+006 -5.0000e+000 +5.0000e+000 -5.0000e+000 -5.0000e+000 -5.0000e+000 +5.0000e+000 -2.5684e+000 +4.9747e+000 +4.1729e+000 -5.0000e+000 -4.7143e-001 -8.9757e-001 -1.3314e+000 -1.0218e+000 -2.6794e+000 -5.0000e+000 -5.0000e+000 +4.2961e+000 -2.3179e+000 +2.0213e+000
89 0 +5.299894145e+005 +5.297795345e+005 +5.297795345e+005 -2.4826e-001 -5.0000e+000 -5.0000e+000 +2.1345e+000 +1.0416e+000 -4.9899e+000 -5.0000e+000 -1.7434e-001 +3.6302e+000 -5.0000e+000 +7.7473e-001 -1.1664e+000 +5.0000e+000 -4.9783e+000 -1.1014e+000 -5.0000e+000 -3.1317e+000 +3.9933e+000 -2.2460e+000 +1.9843e+000
98 0 +2.272992843e+005 +2.270894043e+005 +2.270894043e+005 +2.2261e-001 -5.0000e+000 +5.0000e+000 +5.0000e+000 +9.2680e-001 -4.9899e+000 -5.0000e+000 +4.9747e+000 +1.3706e+000 +4.5967e-001 +3.4730e+000 -1.8056e-001 +8.4125e-001 -1.9595e+000 -1.8889e+000 -3.6563e+000 -3.0759e+000 +3.7811e+000 -2.2422e+000 +1.9352e+000
156 0 +1.163382228e+005 +1.161283428e+005 +1.161283428e+005 +1.8131e+000 -5.0000e+000 +5.0000e+000 +1.5054e+000 -2.2261e+000 +5.0000e+000 -1.0243e+000 -5.0000e+000 +5.0000e+000 -1.0998e+000 +2.7728e-001 +5.6997e-002 +4.5657e+000 -1.5255e+000 -2.9041e-001 -3.9857e+000 -2.9628e+000 +3.3370e+000 -2.2840e+000 +1.9628e+000
262 0 +7.271103738e+004 +7.250115738e+004 +7.250115738e+004 +6.1707e-001 +6.6170e-001 +5.8234e-001 -2.1875e+000 -5.0000e+000 -1.2859e+000 +4.9929e+000 -5.0000e+000 +5.0000e+000 +4.2066e+000 +2.2064e-001 -7.8146e-001 +3.1274e+000 -7.8720e-001 -1.0835e+000 -4.0774e+000 -3.2302e+000 +3.2569e+000 -2.3453e+000 +1.9719e+000
385 0 +4.535743533e+004 +4.514755533e+004 +4.514755533e+004 +1.1093e+000 +5.0000e+000 +1.6831e+000 +5.0000e+000 -1.8905e+000 +5.0000e+000 +4.9968e+000 +2.5414e+000 -3.2071e+000 +5.0000e+000 +1.3307e+000 +1.9419e+000 +5.0000e+000 -2.3652e+000 -2.1907e+000 -3.7059e+000 -3.2598e+000 +3.1675e+000 -2.4073e+000 +1.9541e+000
598 0 +3.764484545e+004 +3.743496545e+004 +3.743496545e+004 +5.0000e+000 -4.2143e-001 -5.0000e+000 +5.0783e-001 -5.0000e+000 +1.9728e+000 +4.9968e+000 -2.8298e-001 -3.2071e+000 +5.0000e+000 +1.3880e+000 +2.2429e+000 +5.0000e+000 -2.0935e+000 -1.0941e+000 -3.9587e+000 -2.8800e+000 +3.1836e+000 -2.3020e+000 +1.9311e+000
654 0 +2.374621057e+004 +2.353633057e+004 +2.353633057e+004 -1.2341e-001 +5.0000e+000 -5.0000e+000 +1.6519e-002 -5.0000e+000 +5.0000e+000 +2.2602e+000 -8.4199e-001 +2.8822e-002 +9.9337e-001 +1.2996e+000 +1.6109e+000 +5.0000e+000 -1.0523e+000 -1.5578e+000 -3.6204e+000 -2.8861e+000 +3.1886e+000 -2.3488e+000 +1.9665e+000
738 0 +1.729253197e+004 +1.708265197e+004 +1.708265197e+004 +1.6692e+000 +1.5860e+000 -3.2945e-001 -8.4056e-001 -5.0000e+000 +5.0000e+000 -5.0000e+000 -2.5307e-001 -4.6341e+000 +2.8157e+000 +1.3736e+000 +7.1171e-001 +4.3051e+000 -1.1390e+000 -1.7707e+000 -3.6522e+000 -2.9606e+000 +3.1094e+000 -2.3942e+000 +1.9172e+000
