% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.770355419e+002 +2.246855419e+002 +2.246855419e+002 -2.1713e+000 -1.9401e+000 -8.2017e-001 +2.0046e+000 -1.6807e-001 -1.0808e+000 +1.9265e+000 -3.0359e+000 -9.5771e-001 +2.0542e-001 +4.0691e+000 -3.4853e-002 +9.6854e-001 +3.7396e+000 -2.9199e+000 -4.9044e+000 +2.7739e+000 +2.1675e+000 +2.6268e+000 +3.0387e+000
2 0 +2.746989974e+002 +2.223489974e+002 +2.223489974e+002 -4.9505e+000 +2.5376e+000 +1.2021e+000 -1.2307e-001 -4.9410e+000 -4.2663e-001 +3.2181e+000 -2.4279e+000 -7.4090e-001 +2.4453e-001 +4.5514e+000 -3.9025e-001 -3.0256e+000 +3.8337e+000 -4.7407e+000 -3.2120e+000 -1.0114e+000 +4.5924e+000 -2.7319e-001 +4.9377e+000
3 0 +9.371233677e+001 +4.136233677e+001 +4.136233677e+001 -1.6212e+000 -1.8722e+000 -3.8012e+000 +3.4796e+000 -3.0471e+000 -2.4790e+000 +2.7711e+000 +2.7087e+000 -1.8082e-001 -3.4569e+000 +2.4804e+000 +1.1080e+000 -2.5067e+000 -1.8931e+000 -6.9528e-001 +6.3783e-001 -4.5272e+000 -3.0430e+000 +3.0143e+000 +2.2951e+000
7 0 +9.113836816e+001 +3.878836816e+001 +3.878836816e+001 -4.1882e+000 +2.1819e+000 +8.9691e-001 -1.4869e+000 -2.8651e-001 -9.0365e-001 +2.1220e+000 -1.1429e+000 +1.5000e+000 +2.5105e+000 -1.0693e+000 +3.0482e+000 +1.0032e+000 +9.6081e-001 +1.8564e+000 -4.5606e+000 -2.2462e+000 -8.5410e-001 +1.4122e-001 -3.6035e-001
8 0 +6.641389495e+001 +1.406389495e+001 +1.406389495e+001 +1.8891e+000 +7.0412e-001 +2.0990e+000 -3.2705e+000 +2.6196e+000 +1.4795e+000 +5.6655e-001 -3.7666e+000 +1.4487e+000 +1.7002e+000 -3.9449e-001 +3.2562e+000 +1.0173e+000 +3.7748e+000 -4.4141e-001 -7.0789e-001 -2.7666e+000 +1.6392e-001 -9.4869e-001 +9.4584e-002
81 0 +4.394354866e+001 -8.406451338e+000 -8.406451338e+000 +1.6660e-001 -3.8194e+000 -6.1793e-001 -8.1170e-001 +2.5319e+000 +1.6697e+000 -1.4184e+000 -3.0359e+000 +2.2417e+000 +1.0167e+000 +6.2628e-001 +2.8974e+000 +1.3378e+000 +2.1963e+000 -1.3917e+000 -4.6220e-001 +9.8268e-002 -1.3815e+000 +4.2953e-001 +1.1113e+000
155 0 +3.845130701e+001 -1.389869299e+001 -1.389869299e+001 +2.6250e-001 +2.7369e-001 -4.1800e-001 +1.2792e+000 +1.3894e-001 +4.7919e+000 +3.9792e+000 +3.6457e-001 +3.0523e+000 +4.7211e-001 -4.9492e-001 +3.9437e+000 +1.4271e+000 -2.6559e+000 +6.9204e-002 -3.2890e+000 -3.7564e+000 -2.8765e+000 +1.6205e+000 -2.4011e+000
178 0 +3.262645630e+001 -1.972354370e+001 -1.972354370e+001 -8.7638e-001 +1.9405e-001 +9.2019e-001 +3.2551e+000 -3.3844e-001 -7.1996e-002 -2.5830e-001 -2.6310e+000 -2.5756e+000 -1.7651e+000 -7.7187e-001 +1.2263e+000 -1.3363e+000 +8.1172e-001 -1.4761e+000 -3.3595e+000 -5.1791e-001 +2.1855e-001 +2.8395e+000 -2.3379e+000
200 0 +3.038839896e+001 -2.196160104e+001 -2.196160104e+001 -4.6719e-001 -8.9976e-001 +1.9973e-001 -6.8529e-001 -1.1688e+000 +1.3587e+000 +5.9226e-001 -3.7355e+000 +1.8660e+000 -3.1723e+000 +3.5370e-001 +8.9882e-001 -1.4678e+000 -1.1960e+000 -1.4286e-001 -4.7526e+000 +4.2014e+000 -1.4123e+000 +1.9977e+000 -2.2514e+000
258 0 +2.085232900e+001 -3.149767100e+001 -3.149767100e+001 -9.3289e-001 -5.4326e-001 -5.6567e-001 -5.8500e-002 -5.7138e-001 +2.5819e-001 +1.2310e-001 -2.5156e+000 +1.3385e+000 -1.4425e+000 +2.5714e+000 +8.5376e-001 -1.4009e+000 -2.6728e+000 +1.2439e+000 +6.5770e-001 -2.3435e+000 +1.5387e-001 +2.6968e+000 -2.4671e+000
