% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.512908018e+005 +5.514146318e+005 +5.514146318e+005 +2.4865e+000 -1.9768e+000 -4.3029e+000 -1.3934e-001 +1.9571e+000 -2.1378e+000 -3.7300e+000 -4.5343e+000 +4.2813e+000 -5.8462e-001 -1.4994e+000 -3.5899e+000 -3.3862e+000 +4.9520e+000 +1.0646e+000 +4.8500e-002 +1.7516e+000 -1.6654e+000 +2.0024e+000 -4.6026e+000
2 0 +5.046748529e+005 +5.047986829e+005 +5.047986829e+005 +2.1070e+000 -1.9658e+000 +4.9556e+000 +6.9815e-001 -2.3114e+000 -4.7804e+000 -1.1058e-001 -4.8002e+000 -1.4994e+000 +4.2953e+000 -1.7164e+000 +4.2938e-001 +2.8711e+000 +4.1300e+000 -9.6449e-001 -1.5044e+000 -2.8634e+000 +4.4000e+000 -4.6096e+000 -2.4439e+000
3 0 +2.478896250e+005 +2.480134550e+005 +2.480134550e+005 -4.0697e+000 +9.5642e-001 +4.4037e+000 -2.8845e+000 -1.4162e+000 -3.0396e+000 -3.3467e+000 +1.1583e+000 +3.4262e-001 -2.6523e+000 +3.4777e+000 +3.3727e-001 -3.5612e+000 -5.9731e-001 -1.1970e+000 -1.5153e-001 -2.2798e-001 -2.0044e+000 +2.4193e+000 -2.4442e+000
5 0 +9.109392714e+004 +9.121775714e+004 +9.121775714e+004 -1.6224e+000 +4.4927e+000 -2.8082e+000 -8.8485e-001 -1.1079e+000 -1.1801e-001 +3.2059e+000 -2.6978e+000 +1.2803e+000 +1.6365e+000 +1.0351e+000 -2.3923e+000 +1.5553e+000 -9.4460e-001 -1.8272e+000 -4.2997e+000 -7.6760e-001 -1.7787e+000 -1.4090e+000 -4.3099e+000
104 0 +6.934571431e+004 +6.946954431e+004 +6.946954431e+004 -5.3040e-001 +5.5772e-001 +9.2151e-001 -7.7877e-001 -5.0000e+000 -1.0151e+000 +1.8279e+000 -1.3102e+000 +2.2114e+000 -3.6812e-001 -5.0000e+000 -8.8557e-001 +5.1574e-001 +2.4852e-001 +2.3205e-001 +2.2818e+000 -5.2834e-002 +4.4153e-001 -6.7901e-002 +1.9634e+000
114 0 +2.383431247e+004 +2.395814247e+004 +2.395814247e+004 +1.1331e+000 +4.4473e-001 -3.4581e-001 -1.9677e+000 +2.2674e-001 -3.0902e+000 -5.7467e-001 +2.1258e+000 +3.6427e+000 -1.9942e+000 +1.8317e+000 +4.9862e-001 -5.0076e-001 -1.5120e+000 +1.0228e+000 +9.2374e-001 +6.4995e-001 -2.7054e-001 +1.9273e+000 +1.5478e+000
129 0 +1.784358331e+004 +1.796741331e+004 +1.796741331e+004 -1.2989e+000 +3.6983e-001 +2.0013e+000 -8.3344e-001 -3.2822e-001 -1.1242e+000 +4.9156e+000 -2.5503e-001 +6.4328e-001 -1.0506e+000 +3.1373e-001 +1.1799e-001 +1.6748e-001 +1.0683e+000 +1.6983e-001 +8.9272e-002 +7.5316e-001 +6.2630e-001 -9.0618e-001 +2.0395e-001
136 0 +6.254689357e+003 +6.378519357e+003 +6.378519357e+003 -1.3872e+000 +3.6309e-001 +1.6701e+000 -5.3556e-001 -5.4631e-001 -9.1776e-001 +6.6513e-001 -3.8456e-001 +6.1815e-001 -9.2487e-001 +3.4007e-001 -1.3835e-001 -2.0923e-001 +4.5670e-001 +2.5048e-001 +9.2430e-002 +6.5805e-001 +6.1451e-001 -4.2445e+000 +9.2479e-001
141 0 +4.607662734e+003 +4.731492734e+003 +4.731492734e+003 -1.3156e+000 +1.9576e-002 +1.8296e+000 -1.0855e+000 -8.6178e-001 -9.9734e-001 +1.9593e+000 -5.0847e-001 +7.7264e-001 -1.3343e+000 +1.8555e-001 -1.4392e+000 +6.6094e-001 +7.0298e-001 +3.6959e-001 +3.4780e-001 +2.5683e-001 +6.6552e-001 -1.5718e-001 +6.0205e-001
226 0 +1.759471561e+003 +1.883301561e+003 +1.883301561e+003 -3.5761e-001 +8.2822e-001 +8.2755e-001 +1.0951e+000 -2.8004e-001 -2.7398e-001 +2.5890e+000 +6.9909e-001 +2.5443e-001 -1.1447e+000 -1.2692e-001 -9.3095e-001 -3.3093e-001 +3.1913e-001 +1.0013e+000 -1.0156e+000 +3.2530e-002 +4.1424e-001 -6.1173e-002 +7.4703e-001
